schoolid	year	term	time	COVID-19	after_covid	single_gender_sch	area_code	grade	male	female	pupil_teacher_ratio	dropout_rate	asp_enrollment	asp_participant	settlement_revenue	settlement_expense	ppexp	Subjects	Score	schooltype	private	enrollment	zipcode	latitude	longitude	term_num	house_price	library	pop	library_per	divorce	priv_academy	fiscal_auto	fiscal_indep
S010005518	2021	fall	6	After	4	0	3	2	91	96	10	1	43	43	2947426281	2374398540	4038093	English	55	0	0	187	1199	37.61628709	127.0201069	2	927.5	7	300887	2.33	2.1	0.7	43.5	17.2
S010005541	2021	fall	6	After	4	0	3	2	99	74	10	2	8	8	2655408755	2583536069	4949303	English	47	0	0	173	1190	37.62402	127.012109	2	927.5	7	300887	2.33	2.1	0.7	43.5	17.2
S010000486	2021	fall	6	After	4	1	3	2	342	0	15	0	461	583	12205511060	9881783733	9547617	English	54	1	1	342	1133	37.62819	127.027724	2	927.5	7	300887	2.33	2.1	0.7	43.5	17.2
S010000541	2021	fall	6	After	4	2	3	2	0	329	13	0	140	140	11168141971	10784919612	11129948	English	64	0	1	329	1237	37.6131144	127.0362812	2	927.5	7	300887	2.33	2.1	0.7	43.5	17.2
S010000505	2022	spring	7	After	5	0	3	2	155	161	14	1	42	42	11454701104	11033544518	11304861	English	49	0	1	316	1211	37.613509	127.027784	1	953.7	7	297384	2.35	1.9	0.7	44.5	17.1
S010000562	2022	spring	7	After	5	2	3	2	0	193	12	4	47	59	4743130723	4219815934	6806155	English	65	0	0	193	1095	37.6312378	127.0130453	1	953.7	7	297384	2.35	1.9	0.7	44.5	17.1
S010005518	2022	spring	7	After	5	0	3	2	96	98	10	4	19	19	3257418584	3146636385	5388076	English	61	0	0	194	1199	37.61628709	127.0201069	1	953.7	7	297384	2.35	1.9	0.7	44.5	17.1
S010000486	2022	spring	7	After	5	1	3	2	331	0	15	0	570	875	14508898884	12952644520	12862606	English	71	1	1	331	1133	37.62819	127.027724	1	953.7	7	297384	2.35	1.9	0.7	44.5	17.1
S010005541	2022	spring	7	After	5	0	3	2	84	65	10	1	30	30	2790884286	2762805147	5385585	English	59	0	0	149	1190	37.62402	127.012109	1	953.7	7	297384	2.35	1.9	0.7	44.5	17.1
S010000541	2022	spring	7	After	5	2	3	2	0	282	12	3	59	59	12154638631	12137974011	13164831	English	69	0	1	282	1237	37.6131144	127.0362812	1	953.7	7	297384	2.35	1.9	0.7	44.5	17.1
S010005541	2022	fall	8	After	6	0	3	2	84	65	10	1	30	30	2790884286	2762805147	5385585	English	59	0	0	149	1190	37.62402	127.012109	2	957.83	7	294876	2.37	1.9	0.7	44.5	17.1
S010000562	2022	fall	8	After	6	2	3	2	0	193	12	4	47	59	4743130723	4219815934	6806155	English	57	0	0	193	1095	37.6312378	127.0130453	2	957.83	7	294876	2.37	1.9	0.7	44.5	17.1
S010005518	2022	fall	8	After	6	0	3	2	96	98	10	4	19	19	3257418584	3146636385	5388076	English	56	0	0	194	1199	37.61628709	127.0201069	2	957.83	7	294876	2.37	1.9	0.7	44.5	17.1
S010000505	2022	fall	8	After	6	0	3	2	155	161	14	1	42	42	11454701104	11033544518	11304861	English	44	0	1	316	1211	37.613509	127.027784	2	957.83	7	294876	2.37	1.9	0.7	44.5	17.1
S010000486	2022	fall	8	After	6	1	3	2	331	0	15	0	570	875	14508898884	12952644520	12862606	English	68	1	1	331	1133	37.62819	127.027724	2	957.83	7	294876	2.37	1.9	0.7	44.5	17.1
S010000541	2022	fall	8	After	6	2	3	2	0	282	12	3	59	59	12154638631	12137974011	13164831	English	63	0	1	282	1237	37.6131144	127.0362812	2	957.83	7	294876	2.37	1.9	0.7	44.5	17.1
S010000486	2023	spring	9	After	7	1	3	2	332	0	15	1	676	913				English	75	1	1	332	1133	37.62819	127.027724	1	894.76	7	292762	2.39	1.9	0.8	44.2	17.2
S010000505	2023	spring	9	After	7	0	3	2	167	167	14	3	119	143				English	66	0	1	334	1211	37.613509	127.027784	1	894.76	7	292762	2.39	1.9	0.8	44.2	17.2
S010000562	2023	spring	9	After	7	2	3	2	0	207	11	3	57	68				English	66	0	0	207	1095	37.6312378	127.0130453	1	894.76	7	292762	2.39	1.9	0.8	44.2	17.2
S010005541	2023	spring	9	After	7	0	3	2	108	77	11	1	60	60				English	62	0	0	185	1190	37.62402	127.012109	1	894.76	7	292762	2.39	1.9	0.8	44.2	17.2
S010005518	2023	spring	9	After	7	0	3	2	97	100	11	3	27	27				English	64	0	0	197	1199	37.61628709	127.0201069	1	894.76	7	292762	2.39	1.9	0.8	44.2	17.2
S010000541	2023	spring	9	After	7	2	3	2	0	291	13	4	64	64				English	74	0	1	291	1237	37.6131144	127.0362812	1	894.76	7	292762	2.39	1.9	0.8	44.2	17.2
S010000551	2019	spring	1	Before	0	0	4	2	53	13	9	17	57	57	5305524576	4834092307	21973146	English	48	0	1	52	7732	37.53884506	126.8579407	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000554	2019	spring	1	Before	0	0	4	2	91	119	13	0	1298	626	10494982453	10429531460	15613071	English	63	0	1	182	7507	37.57479095	126.8081436	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000418	2019	spring	1	Before	0	2	4	2	0	365	15	2	480	478	11995895704	11937103033	10056532	English	57	0	1	286	7640	37.54862213	126.8290253	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010005582	2019	spring	1	Before	0	0	4	2	90	97	12	4	127	102	2394486690	2297687785	3861660	English	62	0	0	175	7635	37.54975891	126.8247528	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000429	2019	spring	1	Before	0	1	4	2	292	0	15	1	450	284	10022646445	9976628982	11036094	English	64	0	1	237	7576	37.55998993	126.8531342	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000584	2019	spring	1	Before	0	1	4	2	156	0	11	2	796	391	6326153788	6300313732	13044128	English	59	0	1	151	7529	37.56901932	126.8470764	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000431	2019	spring	1	Before	0	1	4	2	249	0	13	2	2532	2532	14353985073	14281703376	17248434	English	67	0	1	233	7633	37.5543251	126.8354492	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000565	2019	spring	1	Before	0	1	4	2	278	0	14	1	1123	485	9166494678	9056504250	10807284	English	51	0	1	243	7640	37.54804993	126.8316956	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000380	2019	spring	1	Before	0	2	4	2	0	229	16	3	1278	668	9476157822	9123529756	12706866	English	63	0	1	194	7589	37.55781937	126.8506012	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000413	2019	spring	1	Before	0	1	4	2	355	0	14	1	848	526	11955502735	11840258173	10619066	English	57	0	1	311	7672	37.53917313	126.8625488	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000432	2019	spring	1	Before	0	2	4	2	0	363	15	1	452	326	12208292744	12156932705	10164660	English	59	0	1	337	7633	37.5539856	126.8343048	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000573	2019	spring	1	Before	0	0	4	2	67	175	11	0	949	555	23134282316	13443629587	18415930	English	90	2	1	254	7633	37.55424118	126.8334274	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010005208	2019	spring	1	Before	0	0	4	2	78	105	11	3	39	35	3067038546	3025301981	4919190	English	65	0	0	142	7580	37.56294632	126.845047	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010005270	2019	spring	1	Before	0	0	4	2	98	90	12	3	52	47	3554826154	3437257566	5700262	English	60	0	0	143	7531	37.56041718	126.8634644	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000503	2019	spring	1	Before	0	1	4	2	295	0	14	1	533	302	12667844199	11888236121	12093831	English	62	0	1	250	7669	37.54728699	126.8620606	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000389	2019	spring	1	Before	0	0	4	2	83	87	11	1	70	54	3446886571	3359708648	6303394	English	53	0	0	218	7597	37.57012177	126.8184204	1	815.99	9	596287	1.51	1.9	1.2	38.2	19.7
S010000573	2019	fall	2	Before	0	0	4	2	67	175	11	0	949	555	23134282316	13443629587	18415930	English		2	1	254	7633	37.55424118	126.8334274	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000429	2019	fall	2	Before	0	1	4	2	292	0	15	1	450	284	10022646445	9976628982	11036094	English	65	0	1	237	7576	37.55998993	126.8531342	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000380	2019	fall	2	Before	0	2	4	2	0	229	16	3	1278	668	9476157822	9123529756	12706866	English	56	0	1	194	7589	37.55781937	126.8506012	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000432	2019	fall	2	Before	0	2	4	2	0	363	15	1	452	326	12208292744	12156932705	10164660	English	47	0	1	337	7633	37.5539856	126.8343048	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000413	2019	fall	2	Before	0	1	4	2	355	0	14	1	848	526	11955502735	11840258173	10619066	English	51	0	1	311	7672	37.53917313	126.8625488	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010005270	2019	fall	2	Before	0	0	4	2	98	90	12	3	52	47	3554826154	3437257566	5700262	English	54	0	0	143	7531	37.56041718	126.8634644	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000418	2019	fall	2	Before	0	2	4	2	0	365	15	2	480	478	11995895704	11937103033	10056532	English	48	0	1	286	7640	37.54862213	126.8290253	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000565	2019	fall	2	Before	0	1	4	2	278	0	14	1	1123	485	9166494678	9056504250	10807284	English	53	0	1	243	7640	37.54804993	126.8316956	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000584	2019	fall	2	Before	0	1	4	2	156	0	11	2	796	391	6326153788	6300313732	13044128	English	52	0	1	151	7529	37.56901932	126.8470764	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000551	2019	fall	2	Before	0	0	4	2	53	13	9	17	57	57	5305524576	4834092307	21973146	English	53	0	1	52	7732	37.53884506	126.8579407	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000431	2019	fall	2	Before	0	1	4	2	249	0	13	2	2532	2532	14353985073	14281703376	17248434	English	50	0	1	233	7633	37.5543251	126.8354492	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010005582	2019	fall	2	Before	0	0	4	2	90	97	12	4	127	102	2394486690	2297687785	3861660	English	59	0	0	175	7635	37.54975891	126.8247528	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000503	2019	fall	2	Before	0	1	4	2	295	0	14	1	533	302	12667844199	11888236121	12093831	English	57	0	1	250	7669	37.54728699	126.8620606	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010005208	2019	fall	2	Before	0	0	4	2	78	105	11	3	39	35	3067038546	3025301981	4919190	English	63	0	0	142	7580	37.56294632	126.845047	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000389	2019	fall	2	Before	0	0	4	2	83	87	11	1	70	54	3446886571	3359708648	6303394	English	51	0	0	218	7597	37.57012177	126.8184204	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000554	2019	fall	2	Before	0	0	4	2	91	119	13	0	1298	626	10494982453	10429531460	15613071	English	63	0	1	182	7507	37.57479095	126.8081436	2	816.76	9	593708	1.52	1.9	1.2	38.2	19.7
S010000380	2020	spring	3	After	1	2	4	2	0	225	14	0	0	0	7505241042	7448253424	11133413	English	58	0	1	194	7589	37.55781937	126.8506012	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000413	2020	spring	3	After	1	1	4	2	351	0	13	2	0	0	11976596476	10928321545	10487833	English	53	0	1	311	7672	37.53917313	126.8625488	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000554	2020	spring	3	After	1	0	4	2	92	124	11	1	0	0	8683886482	8580481759	13470144	English	56	0	1	182	7507	37.57479095	126.8081436	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000431	2020	spring	3	After	1	1	4	2	287	0	13	1	0	0	10953894502	10869437212	13485654	English	66	0	1	233	7633	37.5543251	126.8354492	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000389	2020	spring	3	After	1	0	4	2	104	98	11	2	0	0	2732516181	2652521741	4488193	English	63	0	0	218	7597	37.57012177	126.8184204	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000418	2020	spring	3	After	1	2	4	2	0	392	14	3	0	0	11241245368	11059468866	9892190	English	53	0	1	286	7640	37.54862213	126.8290253	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010005270	2020	spring	3	After	1	0	4	2	81	104	11	5	0	0	3185101017	3111962306	5805900	English	56	0	0	143	7531	37.56041718	126.8634644	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000503	2020	spring	3	After	1	1	4	2	286	0	13	1	0	0	9574475450	9530353828	10672289	English	56	0	1	250	7669	37.54728699	126.8620606	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000573	2020	spring	3	After	1	0	4	2	50	177	11	1	0	0	19544417139	10272801030	14188952	English	91	2	1	254	7633	37.55424118	126.8334274	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000429	2020	spring	3	After	1	1	4	2	301	0	15	1	0	0	7893266181	7752664329	8819868	English	68	0	1	237	7576	37.55998993	126.8531342	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000584	2020	spring	3	After	1	1	4	2	145	0	11	1	0	0	6048605863	5964871395	12691216	English	54	0	1	151	7529	37.56901932	126.8470764	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010005208	2020	spring	3	After	1	0	4	2	67	114	10	2	0	0	3081075366	2998366232	5511703	English	67	0	0	142	7580	37.56294632	126.845047	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010005582	2020	spring	3	After	1	0	4	2	84	98	12	1	0	0	2425230586	2224638271	3909733	English	59	0	0	175	7635	37.54975891	126.8247528	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000432	2020	spring	3	After	1	2	4	2	0	403	14	2	0	0	10795541722	10630930412	9500385	English	55	0	1	337	7633	37.5539856	126.8343048	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
S010000551	2020	spring	3	After	1	0	4	2	34	11	8	14	19	19	5120297163	5090028498	25707214	English	59	0	1	52	7732	37.53884506	126.8579407	1	858.78	9	589302	1.53	1.9	1.2	39.5	21.1
